row_index,record_id,y,split
3696,R03696,0,val
3697,R03697,0,val
3698,R03698,0,train
3699,R03699,0,train
3700,R03700,0,train
3701,R03701,0,train
3702,R03702,0,test
3703,R03703,1,train
3704,R03704,0,train
3705,R03705,0,train
3706,R03706,0,test
3707,R03707,0,train
3708,R03708,0,test
3709,R03709,0,test
3710,R03710,0,train
3711,R03711,0,train
3712,R03712,0,train
3713,R03713,0,train
3714,R03714,0,val
3715,R03715,0,train
3716,R03716,0,val
3717,R03717,0,train
3718,R03718,0,train
3719,R03719,0,train
3720,R03720,0,train
3721,R03721,0,train
3722,R03722,0,train
3723,R03723,0,val
3724,R03724,0,test
3725,R03725,0,val
3726,R03726,0,train
3727,R03727,0,train
3728,R03728,0,train
3729,R03729,0,train
3730,R03730,1,val
3731,R03731,1,train
3732,R03732,0,train
3733,R03733,0,train
3734,R03734,0,val
3735,R03735,0,train
3736,R03736,0,train
3737,R03737,0,train
3738,R03738,0,train
3739,R03739,0,train
3740,R03740,0,train
3741,R03741,1,train
3742,R03742,0,train
3743,R03743,0,test
3744,R03744,0,test
3745,R03745,0,test
3746,R03746,0,train
3747,R03747,0,test
3748,R03748,0,train
3749,R03749,0,train
3750,R03750,0,train
3751,R03751,0,train
3752,R03752,0,train
3753,R03753,1,train
3754,R03754,0,val
3755,R03755,0,test
3756,R03756,0,test
3757,R03757,0,val
3758,R03758,0,test
3759,R03759,0,val
3760,R03760,0,test
3761,R03761,0,train
3762,R03762,1,test
3763,R03763,0,train
3764,R03764,0,train
3765,R03765,0,train
3766,R03766,0,train
3767,R03767,0,val
3768,R03768,0,train
3769,R03769,0,val
3770,R03770,0,train
3771,R03771,0,train
3772,R03772,0,train
3773,R03773,0,train
3774,R03774,0,train
3775,R03775,0,train
3776,R03776,0,train
3777,R03777,1,train
3778,R03778,0,train
3779,R03779,0,train
3780,R03780,0,test
3781,R03781,0,train
3782,R03782,1,train
3783,R03783,0,train
3784,R03784,0,val
3785,R03785,0,val
3786,R03786,0,train
3787,R03787,0,val
3788,R03788,0,train
3789,R03789,0,train
3790,R03790,1,train
3791,R03791,0,val
3792,R03792,0,test
3793,R03793,0,train
3794,R03794,0,train
3795,R03795,0,train
3796,R03796,0,train
3797,R03797,0,train
3798,R03798,0,train
3799,R03799,0,train
3800,R03800,0,train
3801,R03801,0,train
3802,R03802,0,train
3803,R03803,0,train
3804,R03804,0,train
3805,R03805,0,test
3806,R03806,0,val
3807,R03807,0,train
3808,R03808,0,train
3809,R03809,0,val
3810,R03810,0,train
3811,R03811,0,test
3812,R03812,1,train
3813,R03813,0,train
3814,R03814,0,train
3815,R03815,0,train
3816,R03816,0,train
3817,R03817,0,val
3818,R03818,0,train
3819,R03819,0,train
3820,R03820,0,train
3821,R03821,0,test
3822,R03822,1,test
3823,R03823,0,train
3824,R03824,0,test
3825,R03825,0,train
3826,R03826,0,test
3827,R03827,0,train
3828,R03828,0,val
3829,R03829,0,train
3830,R03830,0,train
3831,R03831,0,train
3832,R03832,0,train
3833,R03833,0,train
3834,R03834,1,train
3835,R03835,0,train
3836,R03836,0,train
3837,R03837,0,train
3838,R03838,0,train
3839,R03839,0,train
3840,R03840,0,train
3841,R03841,0,val
3842,R03842,0,test
3843,R03843,0,train
3844,R03844,0,val
3845,R03845,0,val
3846,R03846,0,train
3847,R03847,0,train
3848,R03848,0,train
3849,R03849,0,test
3850,R03850,0,test
3851,R03851,0,val
3852,R03852,0,train
3853,R03853,0,train
3854,R03854,0,train
3855,R03855,0,train
3856,R03856,0,train
3857,R03857,0,train
3858,R03858,0,val
3859,R03859,0,train
3860,R03860,0,train
3861,R03861,0,train
3862,R03862,0,train
3863,R03863,0,train
3864,R03864,0,test
3865,R03865,0,train
3866,R03866,1,train
3867,R03867,0,val
3868,R03868,0,train
3869,R03869,0,val
3870,R03870,0,train
3871,R03871,0,val
3872,R03872,0,train
3873,R03873,0,train
3874,R03874,0,val
3875,R03875,0,val
3876,R03876,0,train
3877,R03877,0,train
3878,R03878,0,train
3879,R03879,0,train
3880,R03880,0,train
3881,R03881,0,val
3882,R03882,0,val
3883,R03883,0,train
3884,R03884,0,val
3885,R03885,0,val
3886,R03886,0,train
3887,R03887,0,train
3888,R03888,0,train
3889,R03889,0,train
3890,R03890,0,train
3891,R03891,0,train
3892,R03892,0,train
3893,R03893,0,val
3894,R03894,0,test
3895,R03895,0,test
3896,R03896,0,val
3897,R03897,0,test
3898,R03898,0,val
3899,R03899,0,test
3900,R03900,0,test
3901,R03901,0,val
3902,R03902,0,test
3903,R03903,0,train
3904,R03904,0,train
3905,R03905,0,train
3906,R03906,0,train
3907,R03907,0,train
3908,R03908,0,train
3909,R03909,0,train
3910,R03910,0,val
3911,R03911,0,train
3912,R03912,0,train
3913,R03913,0,train
3914,R03914,0,train
3915,R03915,0,train
3916,R03916,0,train
3917,R03917,1,train
3918,R03918,0,train
3919,R03919,0,train
3920,R03920,0,train
3921,R03921,0,train
3922,R03922,0,train
3923,R03923,0,train
3924,R03924,0,val
3925,R03925,0,test
3926,R03926,0,val
3927,R03927,0,train
3928,R03928,0,train
3929,R03929,0,val
3930,R03930,0,train
3931,R03931,0,test
3932,R03932,0,train
3933,R03933,0,train
3934,R03934,0,train
3935,R03935,0,test
3936,R03936,0,test
3937,R03937,0,train
3938,R03938,0,train
3939,R03939,0,train
3940,R03940,0,train
3941,R03941,0,val
3942,R03942,0,train
3943,R03943,0,train
3944,R03944,0,train
3945,R03945,0,train
3946,R03946,0,val
3947,R03947,0,train
3948,R03948,0,train
3949,R03949,0,train
3950,R03950,1,train
3951,R03951,0,train
3952,R03952,0,train
3953,R03953,0,val
3954,R03954,0,train
3955,R03955,0,train
3956,R03956,0,train
3957,R03957,0,val
3958,R03958,0,test
3959,R03959,0,train
3960,R03960,0,train
3961,R03961,0,train
3962,R03962,0,test
3963,R03963,0,train
3964,R03964,0,train
3965,R03965,0,train
3966,R03966,0,test
3967,R03967,0,test
3968,R03968,0,train
3969,R03969,0,train
3970,R03970,0,val
3971,R03971,0,train
3972,R03972,0,train
3973,R03973,0,test
3974,R03974,1,train
3975,R03975,0,train
3976,R03976,0,val
3977,R03977,0,train
3978,R03978,0,test
3979,R03979,0,val
3980,R03980,0,train
3981,R03981,0,val
3982,R03982,0,train
3983,R03983,0,train
3984,R03984,0,train
3985,R03985,0,train
3986,R03986,0,train
3987,R03987,0,test
3988,R03988,0,train
3989,R03989,0,train
3990,R03990,0,test
3991,R03991,0,train
3992,R03992,0,train
3993,R03993,0,train
3994,R03994,0,train
3995,R03995,0,train
3996,R03996,0,train
3997,R03997,0,val
3998,R03998,0,train
3999,R03999,1,test
4000,R04000,0,train
4001,R04001,0,train
4002,R04002,1,train
4003,R04003,0,val
4004,R04004,0,train
4005,R04005,0,train
4006,R04006,0,train
4007,R04007,0,train
4008,R04008,0,val
4009,R04009,0,train
4010,R04010,0,train
4011,R04011,0,train
4012,R04012,0,test
4013,R04013,0,train
4014,R04014,0,val
4015,R04015,0,train
4016,R04016,0,test
4017,R04017,0,train
4018,R04018,0,train
4019,R04019,0,train
4020,R04020,0,train
4021,R04021,0,train
4022,R04022,0,train
4023,R04023,0,train
4024,R04024,0,train
4025,R04025,0,val
4026,R04026,0,train
4027,R04027,1,train
4028,R04028,0,test
4029,R04029,0,train
4030,R04030,0,train
4031,R04031,0,train
4032,R04032,0,test
4033,R04033,0,train
4034,R04034,0,train
4035,R04035,0,train
4036,R04036,0,train
4037,R04037,1,train
4038,R04038,0,train
4039,R04039,0,train
4040,R04040,0,val
4041,R04041,0,train
4042,R04042,0,train
4043,R04043,0,test
4044,R04044,0,test
4045,R04045,0,test
4046,R04046,0,train
4047,R04047,0,train
4048,R04048,0,train
4049,R04049,0,train
4050,R04050,0,val
4051,R04051,0,val
4052,R04052,0,train
4053,R04053,1,test
4054,R04054,0,train
4055,R04055,0,test
4056,R04056,0,val
4057,R04057,0,train
4058,R04058,0,train
4059,R04059,0,train
4060,R04060,0,train
4061,R04061,0,train
4062,R04062,0,train
4063,R04063,0,test
4064,R04064,0,test
4065,R04065,0,train
4066,R04066,0,train
4067,R04067,0,train
4068,R04068,1,train
4069,R04069,0,train
4070,R04070,0,train
4071,R04071,0,train
4072,R04072,1,train
4073,R04073,0,test
4074,R04074,0,train
4075,R04075,0,train
4076,R04076,0,val
4077,R04077,0,train
4078,R04078,0,train
4079,R04079,0,train
4080,R04080,0,train
4081,R04081,0,train
4082,R04082,0,train
4083,R04083,0,test
4084,R04084,0,train
4085,R04085,0,val
4086,R04086,0,train
4087,R04087,0,train
4088,R04088,0,train
4089,R04089,0,test
4090,R04090,0,train
4091,R04091,0,train
4092,R04092,0,train
4093,R04093,0,test
4094,R04094,0,train
4095,R04095,0,train
4096,R04096,0,train
4097,R04097,0,train
4098,R04098,0,train
4099,R04099,0,test
4100,R04100,0,train
4101,R04101,0,train
4102,R04102,0,train
4103,R04103,0,train
4104,R04104,0,train
4105,R04105,1,train
4106,R04106,0,train
4107,R04107,0,train
4108,R04108,0,test
4109,R04109,0,train
4110,R04110,0,train
4111,R04111,0,val
4112,R04112,0,train
4113,R04113,0,train
4114,R04114,0,test
4115,R04115,0,train
4116,R04116,0,test
4117,R04117,0,test
4118,R04118,0,train
4119,R04119,0,val
4120,R04120,0,train
4121,R04121,0,test
4122,R04122,0,train
4123,R04123,0,train
4124,R04124,0,train
4125,R04125,0,train
4126,R04126,0,train
4127,R04127,0,train
4128,R04128,0,test
4129,R04129,0,test
4130,R04130,0,test
4131,R04131,0,train
4132,R04132,0,train
4133,R04133,0,train
4134,R04134,0,train
4135,R04135,0,train
4136,R04136,0,train
4137,R04137,0,train
4138,R04138,0,train
4139,R04139,0,train
4140,R04140,0,val
4141,R04141,0,train
4142,R04142,0,train
4143,R04143,0,train
4144,R04144,0,train
4145,R04145,1,train
4146,R04146,0,val
4147,R04147,0,train
4148,R04148,0,train
4149,R04149,0,test
4150,R04150,0,train
4151,R04151,0,train
4152,R04152,0,train
4153,R04153,0,test
4154,R04154,1,train
4155,R04155,0,train
4156,R04156,0,train
4157,R04157,0,train
4158,R04158,0,train
4159,R04159,1,train
4160,R04160,0,test
4161,R04161,0,train
4162,R04162,0,train
4163,R04163,0,val
4164,R04164,0,train
4165,R04165,0,train
4166,R04166,0,train
4167,R04167,0,train
4168,R04168,0,test
4169,R04169,1,train
4170,R04170,0,train
4171,R04171,0,train
4172,R04172,0,train
4173,R04173,0,train
4174,R04174,0,test
4175,R04175,0,test
4176,R04176,0,train
4177,R04177,0,train
4178,R04178,1,test
4179,R04179,0,test
4180,R04180,0,test
4181,R04181,0,test
4182,R04182,0,train
4183,R04183,0,train
4184,R04184,0,train
4185,R04185,0,test
4186,R04186,0,test
4187,R04187,0,test
4188,R04188,0,val
4189,R04189,0,val
4190,R04190,0,train
4191,R04191,0,train
4192,R04192,0,train
4193,R04193,0,train
4194,R04194,1,train
4195,R04195,0,val
4196,R04196,0,train
4197,R04197,0,test
4198,R04198,0,train
4199,R04199,0,train
4200,R04200,0,train
4201,R04201,0,test
4202,R04202,0,train
4203,R04203,0,train
4204,R04204,0,train
4205,R04205,0,val
4206,R04206,0,train
4207,R04207,0,test
4208,R04208,0,train
4209,R04209,0,train
4210,R04210,0,train
4211,R04211,0,train
4212,R04212,1,val
4213,R04213,0,train
4214,R04214,0,train
4215,R04215,1,train
4216,R04216,0,train
4217,R04217,0,train
4218,R04218,0,train
4219,R04219,0,train
4220,R04220,0,train
4221,R04221,0,train
4222,R04222,0,train
4223,R04223,0,train
4224,R04224,0,test
4225,R04225,0,train
4226,R04226,0,val
4227,R04227,0,train
4228,R04228,0,train
4229,R04229,0,train
4230,R04230,0,train
4231,R04231,0,train
4232,R04232,0,train
4233,R04233,0,train
4234,R04234,1,train
4235,R04235,0,train
4236,R04236,0,train
4237,R04237,0,val
4238,R04238,0,val
4239,R04239,0,test
4240,R04240,0,train
4241,R04241,0,test
4242,R04242,0,train
4243,R04243,1,train
4244,R04244,1,train
4245,R04245,0,val
4246,R04246,0,test
4247,R04247,0,train
4248,R04248,0,train
4249,R04249,0,train
4250,R04250,0,train
4251,R04251,1,train
4252,R04252,0,val
4253,R04253,0,test
4254,R04254,0,test
4255,R04255,0,train
4256,R04256,0,train
4257,R04257,0,val
4258,R04258,0,val
4259,R04259,0,train
4260,R04260,0,train
4261,R04261,0,train
4262,R04262,0,train
4263,R04263,0,test
4264,R04264,0,train
4265,R04265,0,val
4266,R04266,0,val
4267,R04267,0,test
4268,R04268,0,val
4269,R04269,0,train
4270,R04270,0,train
4271,R04271,0,test
4272,R04272,0,train
4273,R04273,0,val
4274,R04274,0,train
4275,R04275,0,train
4276,R04276,0,train
4277,R04277,0,train
4278,R04278,0,train
4279,R04279,0,train
4280,R04280,0,test
4281,R04281,0,train
4282,R04282,0,test
4283,R04283,0,train
4284,R04284,0,train
4285,R04285,0,train
4286,R04286,0,val
4287,R04287,0,train
4288,R04288,0,train
4289,R04289,1,val
4290,R04290,0,train
4291,R04291,0,train
4292,R04292,0,train
4293,R04293,0,train
4294,R04294,0,test
4295,R04295,0,test
4296,R04296,1,val
4297,R04297,0,train
4298,R04298,0,train
4299,R04299,0,train
4300,R04300,0,train
4301,R04301,0,val
4302,R04302,0,train
4303,R04303,0,val
4304,R04304,0,train
4305,R04305,0,train
4306,R04306,0,train
4307,R04307,0,train
4308,R04308,0,test
4309,R04309,0,train
4310,R04310,0,train
4311,R04311,0,train
4312,R04312,1,train
4313,R04313,0,train
4314,R04314,0,test
4315,R04315,0,train
4316,R04316,0,train
4317,R04317,0,train
4318,R04318,0,train
4319,R04319,0,train
4320,R04320,0,test
4321,R04321,0,train
4322,R04322,0,train
4323,R04323,1,train
4324,R04324,0,val
4325,R04325,0,train
4326,R04326,0,train
4327,R04327,0,test
4328,R04328,0,train
4329,R04329,0,test
4330,R04330,0,val
4331,R04331,0,train
4332,R04332,0,test
4333,R04333,0,train
4334,R04334,0,train
4335,R04335,0,val
4336,R04336,0,test
4337,R04337,0,train
4338,R04338,0,train
4339,R04339,0,train
4340,R04340,0,train
4341,R04341,0,val
4342,R04342,0,train
4343,R04343,1,train
4344,R04344,0,test
4345,R04345,0,train
4346,R04346,0,train
4347,R04347,0,train
4348,R04348,0,val
4349,R04349,0,train
4350,R04350,0,test
4351,R04351,0,train
4352,R04352,0,train
4353,R04353,0,val
4354,R04354,0,train
4355,R04355,0,test
4356,R04356,0,train
4357,R04357,0,train
4358,R04358,0,train
4359,R04359,0,test
4360,R04360,0,train
4361,R04361,0,val
4362,R04362,1,val
4363,R04363,0,test
4364,R04364,1,test
4365,R04365,0,test
4366,R04366,0,train
4367,R04367,0,train
4368,R04368,0,train
4369,R04369,0,train
4370,R04370,0,train
4371,R04371,0,train
4372,R04372,0,test
4373,R04373,0,val
4374,R04374,0,train
4375,R04375,0,train
4376,R04376,0,train
4377,R04377,0,train
4378,R04378,0,train
4379,R04379,0,train
4380,R04380,0,train
4381,R04381,0,train
4382,R04382,0,train
4383,R04383,0,train
4384,R04384,0,train
4385,R04385,0,train
4386,R04386,0,test
4387,R04387,0,train
4388,R04388,0,train
4389,R04389,0,train
4390,R04390,0,train
4391,R04391,0,train
4392,R04392,0,train
4393,R04393,0,train
4394,R04394,0,train
4395,R04395,0,test
4396,R04396,0,train
4397,R04397,0,train
4398,R04398,0,train
4399,R04399,0,train
4400,R04400,0,val
4401,R04401,0,val
4402,R04402,0,test
4403,R04403,0,train
4404,R04404,0,train
4405,R04405,0,val
4406,R04406,0,train
4407,R04407,0,test
4408,R04408,0,train
4409,R04409,0,train
4410,R04410,0,train
4411,R04411,0,train
4412,R04412,0,train
4413,R04413,0,train
4414,R04414,0,train
4415,R04415,0,train
4416,R04416,0,train
4417,R04417,1,train
4418,R04418,0,train
4419,R04419,0,train
4420,R04420,0,train
4421,R04421,1,train
4422,R04422,0,train
4423,R04423,1,train
4424,R04424,0,train
4425,R04425,0,train
4426,R04426,0,train
4427,R04427,0,train
4428,R04428,0,train
4429,R04429,0,test
4430,R04430,0,train
4431,R04431,0,test
4432,R04432,0,train
4433,R04433,0,train
4434,R04434,0,train
4435,R04435,0,train
4436,R04436,0,train
4437,R04437,0,train
4438,R04438,0,test
4439,R04439,0,train
4440,R04440,0,train
4441,R04441,0,val
4442,R04442,0,train
4443,R04443,1,test
4444,R04444,0,test
4445,R04445,0,train
4446,R04446,0,test
4447,R04447,0,train
4448,R04448,0,test
4449,R04449,0,train
4450,R04450,0,test
4451,R04451,0,val
4452,R04452,0,train
4453,R04453,0,test
4454,R04454,0,train
4455,R04455,0,test
4456,R04456,0,train
4457,R04457,1,train
4458,R04458,0,train
4459,R04459,0,train
4460,R04460,0,test
4461,R04461,0,train
4462,R04462,0,val
4463,R04463,0,train
4464,R04464,0,train
4465,R04465,0,train
4466,R04466,0,train
4467,R04467,0,train
4468,R04468,0,train
4469,R04469,0,train
4470,R04470,0,val
4471,R04471,0,val
4472,R04472,0,train
4473,R04473,0,train
4474,R04474,0,train
4475,R04475,0,train
4476,R04476,0,train
4477,R04477,0,train
4478,R04478,0,train
4479,R04479,0,train
4480,R04480,0,train
4481,R04481,0,train
4482,R04482,0,val
4483,R04483,0,train
4484,R04484,0,train
4485,R04485,0,test
4486,R04486,0,train
4487,R04487,0,train
4488,R04488,0,val
4489,R04489,0,train
4490,R04490,0,train
4491,R04491,0,train
4492,R04492,0,val
4493,R04493,0,train
4494,R04494,0,test
4495,R04495,0,train
4496,R04496,0,train
4497,R04497,0,val
4498,R04498,0,train
4499,R04499,0,train
4500,R04500,0,train
4501,R04501,0,train
4502,R04502,0,train
4503,R04503,0,train
4504,R04504,0,val
4505,R04505,0,test
4506,R04506,0,train
4507,R04507,0,train
4508,R04508,0,train
4509,R04509,0,test
4510,R04510,0,train
4511,R04511,0,train
4512,R04512,0,train
4513,R04513,0,train
4514,R04514,0,test
4515,R04515,0,train
4516,R04516,0,train
4517,R04517,0,val
4518,R04518,0,val
4519,R04519,0,train
4520,R04520,0,val
4521,R04521,0,train
4522,R04522,0,train
4523,R04523,0,train
4524,R04524,0,train
4525,R04525,0,val
4526,R04526,0,train
4527,R04527,0,train
4528,R04528,0,train
4529,R04529,0,train
4530,R04530,0,train
4531,R04531,0,train
4532,R04532,0,train
4533,R04533,0,train
4534,R04534,0,train
4535,R04535,1,test
4536,R04536,1,val
4537,R04537,0,val
4538,R04538,0,train
4539,R04539,0,train
4540,R04540,0,test
4541,R04541,0,test
4542,R04542,0,train
4543,R04543,0,train
4544,R04544,0,train
4545,R04545,0,train
4546,R04546,0,train
4547,R04547,0,train
4548,R04548,0,train
4549,R04549,0,train
4550,R04550,0,train
4551,R04551,0,train
4552,R04552,0,train
4553,R04553,0,test
4554,R04554,0,train
4555,R04555,0,train
4556,R04556,0,train
4557,R04557,0,train
4558,R04558,0,test
4559,R04559,0,val
4560,R04560,0,train
4561,R04561,0,train
4562,R04562,0,test
4563,R04563,0,test
4564,R04564,0,train
4565,R04565,0,train
4566,R04566,0,train
4567,R04567,0,val
4568,R04568,0,train
4569,R04569,0,val
4570,R04570,0,train
4571,R04571,0,train
4572,R04572,0,test
4573,R04573,0,train
4574,R04574,0,train
4575,R04575,0,val
4576,R04576,0,val
4577,R04577,0,train
4578,R04578,0,train
4579,R04579,0,train
4580,R04580,0,val
4581,R04581,0,train
4582,R04582,0,train
4583,R04583,0,test
4584,R04584,1,val
4585,R04585,0,train
4586,R04586,0,train
4587,R04587,0,train
4588,R04588,0,train
4589,R04589,1,train
4590,R04590,0,train
4591,R04591,0,train
4592,R04592,0,train
4593,R04593,0,val
4594,R04594,0,val
4595,R04595,0,train
4596,R04596,0,train
4597,R04597,0,train
4598,R04598,0,train
4599,R04599,0,train
4600,R04600,0,train
4601,R04601,0,train
4602,R04602,0,val
4603,R04603,0,train
4604,R04604,0,train
4605,R04605,0,train
4606,R04606,1,test
4607,R04607,0,train
4608,R04608,0,train
4609,R04609,0,train
4610,R04610,0,train
4611,R04611,0,train
4612,R04612,0,val
4613,R04613,0,train
4614,R04614,0,val
4615,R04615,0,train
4616,R04616,1,test
4617,R04617,0,test
4618,R04618,0,test
4619,R04619,0,train
4620,R04620,0,train
4621,R04621,0,train
4622,R04622,1,train
4623,R04623,0,val
4624,R04624,0,train
4625,R04625,0,test
4626,R04626,0,train
4627,R04627,0,train
4628,R04628,0,train
4629,R04629,0,val
4630,R04630,0,train
4631,R04631,0,train
4632,R04632,0,train
4633,R04633,0,test
4634,R04634,0,train
4635,R04635,0,train
4636,R04636,0,train
4637,R04637,0,train
4638,R04638,0,val
4639,R04639,0,train
4640,R04640,0,test
4641,R04641,0,train
4642,R04642,0,train
4643,R04643,0,test
4644,R04644,0,val
4645,R04645,0,train
4646,R04646,0,train
4647,R04647,0,train
4648,R04648,0,train
4649,R04649,0,val
4650,R04650,0,train
4651,R04651,0,val
4652,R04652,0,train
4653,R04653,0,train
4654,R04654,0,train
4655,R04655,0,val
4656,R04656,0,train
4657,R04657,1,train
4658,R04658,0,train
4659,R04659,0,train
4660,R04660,0,train
4661,R04661,0,train
4662,R04662,0,test
4663,R04663,0,train
4664,R04664,0,train
4665,R04665,0,val
4666,R04666,0,train
4667,R04667,0,train
4668,R04668,0,train
4669,R04669,0,train
4670,R04670,0,test
4671,R04671,0,train
4672,R04672,0,train
4673,R04673,0,train
4674,R04674,0,test
4675,R04675,0,train
4676,R04676,0,val
4677,R04677,0,train
4678,R04678,0,train
4679,R04679,0,val
4680,R04680,0,train
4681,R04681,0,train
4682,R04682,0,test
4683,R04683,0,train
4684,R04684,0,train
4685,R04685,0,train
4686,R04686,0,test
4687,R04687,0,train
4688,R04688,0,train
4689,R04689,0,train
4690,R04690,0,val
4691,R04691,0,train
4692,R04692,0,test
4693,R04693,0,test
4694,R04694,0,train
4695,R04695,0,train
4696,R04696,0,test
4697,R04697,0,train
4698,R04698,1,test
4699,R04699,0,val
4700,R04700,0,train
4701,R04701,0,train
4702,R04702,0,test
4703,R04703,0,train
4704,R04704,0,train
4705,R04705,0,train
4706,R04706,0,val
4707,R04707,0,train
4708,R04708,0,test
4709,R04709,0,train
4710,R04710,0,train
4711,R04711,0,train
4712,R04712,0,train
4713,R04713,1,train
4714,R04714,1,val
4715,R04715,0,val
4716,R04716,0,train
4717,R04717,0,test
4718,R04718,0,train
4719,R04719,0,val
4720,R04720,0,train
4721,R04721,1,train
4722,R04722,0,train
4723,R04723,0,train
4724,R04724,0,train
4725,R04725,0,train
4726,R04726,0,train
4727,R04727,0,train
